po_idx,po_code,po_desc,found_code,found_desc,found_source,db_type,score,match_type
27.1.30,CP-EL-30,"CD.02.01.04 - 1200X600X220 - BDI = 17,31",CP-EL-30,CD.02.01.04 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.31,CP-EL-31,"CD.02.01.05 - 1200X600X220 - BDI = 17,31",CP-EL-31,CD.02.01.05 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.32,CP-EL-32,"CD.02.01.06 - 1700X700X250 - BDI = 17,31",CP-EL-32,CD.02.01.06 - 1700X700X250,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.33,CP-EL-33,"CD.02.01.07 - 1200X1200X220 - BDI = 17,31",CP-EL-33,CD.02.01.07 - 1200X1200X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.34,CP-EL-34,"CD.02.01.08 - 1200X1200X220 - BDI = 17,31",CP-EL-34,CD.02.01.08 - 1200X1200X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.35,CP-EL-35,"CD.B.01 - 800X600X220 - BDI = 17,31",CP-EL-35,CD.B.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.36,CP-EL-36,"CD.CI.01 - 800X600X220 - BDI = 17,31",CP-EL-36,CD.CI.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.37,CP-EL-37,"CD.CR.01 - 800X600X220 - BDI = 17,31",CP-EL-37,CD.CR.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.38,CP-EL-38,"CD.ETA.01 - 800X600X220 - BDI = 17,31",CP-EL-38,CD.ETA.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.39,CP-EL-39,"CD.G.01 - 800X600X220 - BDI = 17,31",CP-EL-39,CD.G.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.4,CP-EL-04,"PMT-SE-220-QTA-TR2, 24KV 630A 20KA. - BDI = 17,31",CP-EL-04,"PMT-SE-220-QTA-TR2, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.40,CP-EL-40,"CD.G.02 - 800X600X220 - BDI = 17,31",CP-EL-40,CD.G.02 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.41,CP-EL-41,"CD.G.03 - 800X600X220 - BDI = 17,31",CP-EL-41,CD.G.03 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.42,CP-EL-42,"CD.SE.220V - 520X500X150 - BDI = 17,31",CP-EL-42,CD.SE.220V - 520X500X150,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.43,CP-EL-43,"CD.SE.EGMT - 800X600X220 - BDI = 17,31",CP-EL-43,CD.SE.EGMT - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.44,CP-EL-44,"CD02.01.10 - 1500X600X220 - BDI = 17,31",CP-EL-44,CD02.01.10 - 1500X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.45,CP-EL-45,"CD02.01.11 - 1480X600X220 - BDI = 17,31",CP-EL-45,CD02.01.11 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.46,CP-EL-46,"CD02.01.12 - 1080X600X220 - BDI = 17,31",CP-EL-46,CD02.01.12 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.47,CP-EL-47,"CD02.01.13 - 1080X600X220 - BDI = 17,31",CP-EL-47,CD02.01.13 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.48,CP-EL-48,"CD02.01.14 - 1080X600X220 - BDI = 17,31",CP-EL-48,CD02.01.14 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.49,CP-EL-49,"CD02.01.15 - 1600X700X220 - BDI = 17,31",CP-EL-49,CD02.01.15 - 1600X700X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.5,CP-EL-05,"PMT-SE-220-1, 24KV 630A 20KA. - BDI = 17,31",CP-EL-05,"PMT-SE-220-1, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.50,CP-EL-50,"CD02.02.02 - 1480X600X220 - BDI = 17,31",CP-EL-50,CD02.02.02 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.51,CP-EL-51,"CD02.02.04 - 1080X600X220 - BDI = 17,31",CP-EL-51,CD02.02.04 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.52,CP-EL-52,"CD02.02.05 - 800X600X220 - BDI = 17,31",CP-EL-52,CD02.02.05 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.53,CP-EL-53,"CD02.02.06 - 1080X600X220 - BDI = 17,31",CP-EL-53,CD02.02.06 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.54,CP-EL-54,"CD02.02.07 - 1480X600X220 - BDI = 17,31",CP-EL-54,CD02.02.07 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.55,CP-EL-55,"CD02.02.08 - 1480X600X220 - BDI = 17,31",CP-EL-55,CD02.02.08 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.56,CP-EL-56,"CD02.02.09 - 1200X600X220 - BDI = 17,31",CP-EL-56,CD02.02.09 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.57,CP-EL-57,"CD02.02.1 - 1480X600X220 - BDI = 17,31",CP-EL-57,CD02.02.1 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.58,CP-EL-58,"CD03.01.01 - 800X600X220 - BDI = 17,31",CP-EL-58,CD03.01.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.59,CP-EL-59,"CD03.01.02 - 1080X600X220 - BDI = 17,31",CP-EL-59,CD03.01.02 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.6,CP-EL-06,"PMT-SE-220-2, 24KV 630A 20KA. - BDI = 17,31",CP-EL-06,"PMT-SE-220-2, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.60,CP-EL-60,"CD03.01.03 - 1080X600X220 - BDI = 17,31",CP-EL-60,CD03.01.03 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.61,CP-EL-61,"CD03.01.04 - 1480X600X220 - BDI = 17,31",CP-EL-61,CD03.01.04 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.62,CP-EL-62,"CD03.01.05 - 1080X600X220 - BDI = 17,31",CP-EL-62,CD03.01.05 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.63,CP-EL-63,"CD03.01.06 - 800X600X220 - BDI = 17,31",CP-EL-63,CD03.01.06 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.64,CP-EL-64,"CD03.02.01 - 1480X600X220 - BDI = 17,31",CP-EL-64,CD03.02.01 - 1480X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.65,CP-EL-65,"CD03.02.02 - 1080X600X220 - BDI = 17,31",CP-EL-65,CD03.02.02 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.66,CP-EL-66,"CD03.02.03 - 1080X600X220 - BDI = 17,31",CP-EL-66,CD03.02.03 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.67,CP-EL-67,"CD03.03.01 - 1080X600X220 - BDI = 17,31",CP-EL-67,CD03.03.01 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.68,CP-EL-68,"CD03.03.02 - 1080X600X220 - BDI = 17,31",CP-EL-68,CD03.03.02 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.69,CP-EL-69,"CDTE.01.01 - 800X600X220 - BDI = 17,31",CP-EL-69,CDTE.01.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.7,CP-EL-07,"PMT-SE-380-1, 24KV 630A 20KA. - BDI = 17,31",CP-EL-07,"PMT-SE-380-1, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.70,CP-EL-70,"CDTE.01.02 - 1200X600X220 - BDI = 17,31",CP-EL-70,CDTE.01.02 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.71,CP-EL-71,"CDTE.01.03 - 800X600X220 - BDI = 17,31",CP-EL-71,CDTE.01.03 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.72,CP-EL-72,"CDTE.01.04 - 1080X600X220 - BDI = 17,31",CP-EL-72,CDTE.01.04 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.73,CP-EL-73,"CDTE.01.05 - 1600X700X220 - BDI = 17,31",CP-EL-73,CDTE.01.05 - 1600X700X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.74,CP-EL-74,"CDTE.01.06 - 1080X600X220 - BDI = 17,31",CP-EL-74,CDTE.01.06 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.75,CP-EL-75,"CDTE.02.01 - 1200X600X220 - BDI = 17,31",CP-EL-75,CDTE.02.01 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.76,CP-EL-76,"CDTE.02.02 - 1200X600X220 - BDI = 17,31",CP-EL-76,CDTE.02.02 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.77,CP-EL-77,"CDTE.02.03 - 1200X600X220 - BDI = 17,31",CP-EL-77,CDTE.02.03 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.78,CP-EL-78,"CDTE.02.04 - 1200X600X220 - BDI = 17,31",CP-EL-78,CDTE.02.04 - 1200X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.79,CP-EL-79,"CDTE.02.05 - 1080X600X220 - BDI = 17,31",CP-EL-79,CDTE.02.05 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.8,CP-EL-08,"PMT-SE-380-2, 24KV 630A 20KA. - BDI = 17,31",CP-EL-08,"PMT-SE-380-2, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.80,CP-EL-80,"CDTE.02.06 - 1080X600X220 - BDI = 17,31",CP-EL-80,CDTE.02.06 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.81,CP-EL-81,"CDTE.02.07 - 1080X600X220 - BDI = 17,31",CP-EL-81,CDTE.02.07 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.82,CP-EL-82,"CDTP.01.01 - 1080X600X220 - BDI = 17,31",CP-EL-82,CDTP.01.01 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.83,CP-EL-83,"GMV - 800X600X220 - BDI = 17,31",CP-EL-83,GMV - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.84,CP-EL-84,"ILUM.O1 - 1080X600X220 - BDI = 17,31",CP-EL-84,ILUM.O1 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.85,CP-EL-85,"ILUM.O10 - 1080X600X220 - BDI = 17,31",CP-EL-85,ILUM.O10 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.86,CP-EL-86,"ILUM.O11 - 1080X600X220 - BDI = 17,31",CP-EL-86,ILUM.O11 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.87,CP-EL-87,"ILUM.O2 - 1080X600X220 - BDI = 17,31",CP-EL-87,ILUM.O2 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.88,CP-EL-88,"ILUM.O3 - 1080X600X220 - BDI = 17,31",CP-EL-88,ILUM.O3 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.89,CP-EL-89,"ILUM.O4 - 1080X600X220 - BDI = 17,31",CP-EL-89,ILUM.O4 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.9,CP-EL-09,"PMT-SE-GMG, 24KV 630A 20KA. - BDI = 17,31",CP-EL-09,"PMT-SE-GMG, 24KV 630A 20KA.",PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.90,CP-EL-90,"ILUM.O5 - 1080X600X220 - BDI = 17,31",CP-EL-90,ILUM.O5 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.91,CP-EL-91,"ILUM.O6 - 1080X600X220 - BDI = 17,31",CP-EL-91,ILUM.O6 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.92,CP-EL-92,"ILUM.O7 - 1080X600X220 - BDI = 17,31",CP-EL-92,ILUM.O7 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.93,CP-EL-93,"ILUM.O8 - 1080X600X220 - BDI = 17,31",CP-EL-93,ILUM.O8 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.94,CP-EL-94,"ILUM.O9 - 1080X600X220 - BDI = 17,31",CP-EL-94,ILUM.O9 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.95,CP-EL-95,"OXL.01 - 800X600X220 - BDI = 17,31",CP-EL-95,OXL.01 - 800X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.96,CP-EL-96,"QF.02.01 - 2100X900X400 - BDI = 17,31",CP-EL-96,QF.02.01 - 2100X900X400,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.97,CP-EL-97,"QF.02.02 - 1080X600X220 - BDI = 17,31",CP-EL-97,QF.02.02 - 1080X600X220,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.98,CP-EL-98,"QF.02.02 - 2100X1100X600 - BDI = 17,31",CP-EL-98,QF.02.02 - 2100X1100X600,PRÓPRIA,INSUMO,100,EXACT_CODE
27.1.99,CP-EL-99,"QF.02.380V - 2100X900X600 - BDI = 17,31",CP-EL-99,QF.02.380V - 2100X900X600,PRÓPRIA,INSUMO,100,EXACT_CODE
27.2.1.1,09.01.029,ENTRADA DE ENERGIA PARA DUPLO ALIMENTADOR PADRÃO ENEL A SER DEFINIDA EM PROJETO EXECUTIVO,09.01.029,ENTRADA DE ENERGIA PARA DUPLO ALIMENTADOR PADRÃO ENEL A SER DEFINIDA EM PROJETO EXECUTIVO,SP Obras,INSUMO,100,EXACT_CODE
27.2.1.1,09.01.029,ENTRADA DE ENERGIA PARA DUPLO ALIMENTADOR PADRÃO ENEL A SER DEFINIDA EM PROJETO EXECUTIVO,09.01.029,ENTRADA DE ENERGIA PARA DUPLO ALIMENTADOR PADRÃO ENEL A SER DEFINIDA EM PROJETO EXECUTIVO,SP EDUCAÇÃO,INSUMO,100,EXACT_CODE
27.2.1.1,COT-ELE-HUUFCA-002,"TRANSFORMADOR DE DISTRIBUIÇÃO TRIFÁSICO A SECO, EQUIPADO COM INVÓLUCRO/CUBÍCULO DE PROTEÇÃO, LIGAÇÃO DELTA-ESTRELA ATERRADA, POTÊNCIA NOMINAL = 225KVA - 60HZ, IMPEDÂNCIA 6,00%, PRIMÁRIO (M.T.) = 13,8/13,2/12,6/12,0/11,4KV - SECUNDÁRIO (B.T.) =220/127V, IP 21, EFICIÊNCIA MINIMA ""B"" COM SISTEMA DE PROTEÇÃO TÉRMICA, PROTOCOLO DE COMUNICAÇÃO TCPIP/RS 485 MODBUS, COM CONEXÕES, FIXAÇÕES E ACESSÓRIOS - FORNECIMENTO (FORNECIMENTO DE MATERIAL) - BDI = 17,31",COT-ELE-HUUFCA-002,"TRANSFORMADOR DE DISTRIBUIÇÃO TRIFÁSICO A SECO, EQUIPADO COM INVÓLUCRO/CUBÍCULO DE PROTEÇÃO, LIGAÇÃO DELTA-ESTRELA ATERRADA, POTÊNCIA NOMINAL = 225KVA - 60HZ, IMPEDÂNCIA 6,00%, PRIMÁRIO (M.T.) = 13,8/13,2/12,6/12,0/11,4KV - SECUNDÁRIO (B.T.) =220/127V, IP 21, EFICIÊNCIA MINIMA ""B"" COM SISTEMA DE PROTEÇÃO TÉRMICA, PROTOCOLO DE COMUNICAÇÃO TCPIP/RS 485 MODBUS, COM CONEXÕES, FIXAÇÕES E ACESSÓRIOS - FORNECIMENTO (FORNECIMENTO DE MATERIAL)",PRÓPRIA,INSUMO,100,EXACT_CODE
27.2.1.1,39.06.084,"CABO DE COBRE SINGELO, SEÇÃO 120MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º",39.06.084,"CABO DE COBRE SINGELO, SEÇÃO 120MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º",SP OBRAS,INSUMO,100,EXACT_CODE
27.2.1.1,15.008.0394-0,"CABO DE COBRE SINGELO, SEÇÃO 70MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º",15.008.0394-0,"CABO DE COBRE SINGELO, SEÇÃO 70MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º - ALIMENTADORES AL1.SE220V E AL2.SE220V",EMOP,INSUMO,100,EXACT_CODE
27.2.1.1,09.014.017 (E),"CABO DE COBRE SINGELO, SEÇÃO 35MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º",09.014.017 (E),"CABO DE COBRE SINGELO, SEÇÃO 35MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º",SIURB,INSUMO,100,EXACT_CODE
27.2.1.1,09.016.018 (E),"BANCO AUTOMÁTICO DE CAPACITORES, 40 KVAR, 110/220V, TRIFÁSICO, MONTADO EM PAINEL PARA CORREÇÃO DE FATOR DE POTÊNCIA - BDI = 17,31",09.016.018 (E),"BANCO AUTOMÁTICO DE CAPACITORES, 40 KVAR, 110/220V, TRIFÁSICO, MONTADO EM PAINEL PARA CORREÇÃO DE FATOR DE POTÊNCIA",SIURB,INSUMO,100,EXACT_CODE
27.2.1.2,C4062,"GRUPOR MOTOR / GERADOR 750 KVA - 60HZ 380/254V, EQUIPADO COM: 1 CONJUNTO DE AMORTECEDORES; 2 BATERIAS CHUMBO-ÁCIDO 12V - 150AH; 1 TANQUE DE COMBUSTÍVEL EM POLIETILENO DE 250 LITROS; 1 CONJUNTO DE ESCAPAMENTO; 1 CONJUNTO DE ATENUADORES DE RUÍDOS P/ ASPIRAÇÃO DE AR FRIO, EXAUSTÃO DE AR QUENTE COM ATENUAÇÃO DE 75DB PARA FUNCIONAMENTO EM PARALELO ATIVO EM QUATRO GRUPOS MAIS UM RESERVA - BDI = 17,31",C4062,"GRUPOR MOTOR / GERADOR 750 KVA - 60HZ 380/254V, EQUIPADO COM: 1 CONJUNTO DE AMORTECEDORES; 2 BATERIAS CHUMBO-ÁCIDO 12V - 150AH; 1 TANQUE DE COMBUSTÍVEL EM POLIETILENO DE 250 LITROS; 1 CONJUNTO DE ESCAPAMENTO; 1 CONJUNTO DE ATENUADORES DE RUÍDOS P/ ASPIRAÇÃO DE AR FRIO, EXAUSTÃO DE AR QUENTE COM ATENUAÇÃO DE 75DB PARA FUNCIONAMENTO EM PARALELO ATIVO EM QUATRO GRUPOS MAIS UM RESERVA",SEINFRA,INSUMO,100,EXACT_CODE
27.2.1.3,00007661,"COMPLEMENTO DE TUBULAÇÃO DE ESCAPAMENTO DE GASES EM AÇO SCHEDULE 40 8""",00007661,"COMPLEMENTO DE TUBULAÇÃO DE ESCAPAMENTO DE GASES EM AÇO SCHEDULE 40 8""",SINAPI,INSUMO,100,EXACT_CODE
27.2.1.4,I13203,"FLANGE 8"" EM AÇO PARA TUBULAÇÃO DE ESCAPAMENTO",I13203,"FLANGE 8"" EM AÇO PARA TUBULAÇÃO DE ESCAPAMENTO",SEINFRA,INSUMO,100,EXACT_CODE
27.2.1.5,CPU-ELE-HUUFCA-006,"PAINEL DE PARALELISMO PARA GRUPOS GERADORES PBT-PARALELISMO1 CONFORME DIAGRAMA UNIFILAR E MEMORIAL DESCRITIVO - BDI = 17,31",CPU-ELE-HUUFCA-006,PAINEL DE PARALELISMO PARA GRUPOS GERADORES PBT-PARALELISMO1 CONFORME DIAGRAMA UNIFILAR E MEMORIAL DESCRITIVO,PRÓPRIA,INSUMO,100,EXACT_CODE
27.2.1.8,COT-ELE-HUUFCA-001,"TRANSFORMADOR DE DISTRIBUIÇÃO TRIFÁSICO A SECO, EQUIPADO COM INVÓLUCRO/CUBÍCULO DE PROTEÇÃO, LIGAÇÃO DELTA-ESTRELA ATERRADA, POTÊNCIA NOMINAL = 3000KVA - 60HZ, IMPEDÂNCIA 6,00%, PRIMÁRIO (M.T.) = 13,8/13,2/12,6/12,0/11,4KV - SECUNDÁRIO (B.T.) =380/220V, IP 21, EFICIÊNCIA MINIMA ""B"" COM SISTEMA DE PROTEÇÃO TÉRMICA, PROTOCOLO DE COMUNICAÇÃO TCPIP/RS 485 MODBUS, COM CONEXÕES, FIXAÇÕES E ACESSÓRIOS - FORNECIMENTO (FORNECIMENTO DE MATERIAL) - BDI = 17,31",COT-ELE-HUUFCA-001,"TRANSFORMADOR DE DISTRIBUIÇÃO TRIFÁSICO A SECO, EQUIPADO COM INVÓLUCRO/CUBÍCULO DE PROTEÇÃO, LIGAÇÃO DELTA-ESTRELA ATERRADA, POTÊNCIA NOMINAL = 3000KVA - 60HZ, IMPEDÂNCIA 6,00%, PRIMÁRIO (M.T.) = 13,8/13,2/12,6/12,0/11,4KV - SECUNDÁRIO (B.T.) =380/220V, IP 21, EFICIÊNCIA MINIMA ""B"" COM SISTEMA DE PROTEÇÃO TÉRMICA, PROTOCOLO DE COMUNICAÇÃO TCPIP/RS 485 MODBUS, COM CONEXÕES, FIXAÇÕES E ACESSÓRIOS - FORNECIMENTO (FORNECIMENTO DE MATERIAL)",PRÓPRIA,INSUMO,100,EXACT_CODE
27.2.2.1,IP 29.20.0503 (/),"LUVA ROSCÁVEL - RÍGIDO - 1""",IP 29.20.0503 (/),"LUVA ROSCÁVEL - RÍGIDO - 1""",SCO,INSUMO,100,EXACT_CODE
27.2.2.1,S01300,"LUVA ROSCÁVEL - RÍGIDO - 3/4""",S01300,"LUVA ROSCÁVEL - RÍGIDO - 3/4""",ORSE,INSUMO,100,EXACT_CODE
27.2.3.1,C1165,DUTO PERFURADO - 38MMX38MM - COM CONEXÕES,C1165,"PERFILADO PERFURADO 38X38MM, CHAPA #16",SEINFRA,INSUMO,100,EXACT_CODE
27.2.3.2,09.084.057 (E),"SAÍDA LATERAL PARA ELETRODUTO 3/4""",09.084.057 (E),"SAÍDA LATERAL PARA ELETRODUTO 3/4""",SIURB,INSUMO,100,EXACT_CODE
27.2.4.2,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,SP Obras,INSUMO,100,EXACT_CODE
27.2.4.2,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,SP EDUCAÇÃO,INSUMO,100,EXACT_CODE
27.2.4.3,09.06.019,CAIXA DE PASSAGEM 50X50X50CM METÁLICA - PISO,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,SP Obras,INSUMO,100,EXACT_CODE
27.2.4.3,09.06.019,CAIXA DE PASSAGEM 50X50X50CM METÁLICA - PISO,09.06.019,CAIXA DE PASSAGEM 50X50X15CM - TETO,SP EDUCAÇÃO,INSUMO,100,EXACT_CODE
27.2.4.4,09.06.054,CAIXA DE PASSAGEM PLASTICA DE 4X4 PAREDE DE CONCRETO COM TAMPA REMOVIVEL E ESPAÇADOR DE 10CM,09.06.054,CAIXA DE PASSAGEM PLASTICA DE 4X4 PAREDE DE CONCRETO COM TAMPA REMOVIVEL E ESPAÇADOR DE 10CM,SP Obras,INSUMO,100,EXACT_CODE
27.2.4.4,09.06.054,CAIXA DE PASSAGEM PLASTICA DE 4X4 PAREDE DE CONCRETO COM TAMPA REMOVIVEL E ESPAÇADOR DE 10CM,09.06.054,CAIXA DE PASSAGEM PLASTICA DE 4X4 PAREDE DE CONCRETO COM TAMPA REMOVIVEL E ESPAÇADOR DE 10CM,SP EDUCAÇÃO,INSUMO,100,EXACT_CODE
27.2.6.1,S13921,PLAFON DE SOBREPOR E27 COM LÂMPADA LED BULBO 15W 4000K,S13921,PLAFON DE SOBREPOR E27 COM LÂMPADA LED BULBO 15W 4000K,ORSE,INSUMO,100,EXACT_CODE
27.2.6.2,S11866,LUMINÁRIA BLOCO AUTÔNOMO LED 1200 LUMENS,S11866,LUMINÁRIA BLOCO AUTÔNOMO LED 1200 LUMENS,ORSE,INSUMO,100,EXACT_CODE
27.2.6.4,11.38.12,LUMINÁRIA 2X18W COMPLETA 120CM (LÂMPADA LED E SOQUETE),11.38.12,LUMINÁRIA 2X18W COMPLETA 120CM (LÂMPADA LED E SOQUETE),SUDECAP,INSUMO,100,EXACT_CODE
27.2.8.1,S160318,CABO DE COBRE NU 35MM²,S160318,CABO DE COBRE NU 35MM²,IOPES,INSUMO,100,EXACT_CODE
27.2.8.2,09.006.097 (E),CABO DE COBRE NU 95MM²,09.006.097 (E),CABO DE COBRE NU 95MM²,SIURB,INSUMO,100,EXACT_CODE
27.2.8.3,02.03.10.100.147,FIO DE COBRE NU TIPO CORDOALHA PARA ATERRAMENTO - 25MM² X 300MM,02.03.10.100.147,CABO DE COBRE NÚ PARA ATERRAMENTO - #25MM²,CPTM,INSUMO,100,EXACT_CODE
27.2.9.1,38.12.130,LEITO PESADO 400X200MM,38.12.130,LEITO PESADO 800X100MM,SP OBRAS,INSUMO,100,EXACT_CODE
27.2.9.2,38.12.130,LEITO PESADO 800X100MM,38.12.130,LEITO PESADO 800X100MM,SP OBRAS,INSUMO,100,EXACT_CODE
27.2.9.3,38.12.086,LEITO PESADO 200X200MM,38.12.086,"LEITO TIPO PESADO 300X100MM, CHAPA #16",SP OBRAS,INSUMO,100,EXACT_CODE
27.2.9.4,15.018.0595-0,TAPETE DE BORRACHA PARA MANOBRA ISOLAÇÃO 15KV,15.018.0595-0,TAPETE DE BORRACHA PARA MANOBRA ISOLAÇÃO 15KV,EMOP,INSUMO,100,EXACT_CODE
27.3.1.1,15.008.0394-0,"CABO DE COBRE SINGELO, SEÇÃO 70MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º - ALIMENTADORES AL1.SE220V E AL2.SE220V",15.008.0394-0,"CABO DE COBRE SINGELO, SEÇÃO 70MM², ENCORDOAMENTO CLASSE 5, ISOLAÇÃO 12/20KV - 90º - ALIMENTADORES AL1.SE220V E AL2.SE220V",EMOP,INSUMO,100,EXACT_CODE
